Date,Year,Month,Day,Mean Temp (°C),Min Temp (°C),Max Temp (°C),Total Precip (mm),Spd of Max Gust (km/h),Pressure
03/09/2021,2021,3,9,30.3,25.2,33.1,0,0,0
03/10/2021,2021,3,10,30.1,28.8,33.1,0,0,0
03/11/2021,2021,3,11,30.2,28.8,33.1,0,0,0
03/12/2021,2021,3,12,29.8,26.6,32.6,0,0,0
13/03/2021,2021,3,13,28.6,25.4,32,7.1,0,0
14/03/2021,2021,3,14,27.3,26,29.5,0,0,0
15/03/2021,2021,3,15,28.9,25.4,31.6,2,0,0
16/03/2021,2021,3,16,28.1,25.2,30.55000000000001,1,0,0
17/03/2021,2021,3,17,28.9,25.2,31.6,2,0,0
18/03/2021,2021,3,18,27.1,25.8,29.4,0,0,0
19/03/2021,2021,3,19,27.1,25.8,29.4,0,0,0
20/03/2021,2021,3,20,27.1,25.8,29.4,0,0,0
21/03/2021,2021,3,21,28.9,25.2,32.2,0,0,0
22/03/2021,2021,3,22,29.3,25.2,32.3,0,0,0
23/03/2021,2021,3,23,27.5,25.2,31.4,0,0,0
24/03/2021,2021,3,24,27.3,25.2,31,0,0,0
25/03/2021,2021,3,25,29.3,25.2,31.3,0,0,0
26/03/2021,2021,3,26,28.300000000000004,25.2,31.15000000000001,0,0,0
27/03/2021,2021,3,27,29.9,25.2,32,0,0,0
28/03/2021,2021,3,28,29.9,25.2,32,0,0,0
29/03/2021,2021,3,29,29.9,25.2,32,0,0,0
30/03/2021,2021,3,30,28.2,25.2,31.3,0,0,0
31/03/2021,2021,3,31,29.9,25.2,32.2,0,0,0
04/01/2021,2021,4,1,29.9,25.2,32.2,0,0,0
04/02/2021,2021,4,2,29.9,25.2,32.2,0,0,0
04/03/2021,2021,4,3,28.2,25.2,31.3,0,0,0
04/04/2021,2021,4,4,30.3,25.2,32.7,0,0,0
04/05/2021,2021,4,5,30.3,28.9,32.8,0,0,0
04/06/2021,2021,4,6,29.9,28.9,33.2,0,0,0
04/07/2021,2021,4,7,29.8,28.9,32.3,14,0,0
04/08/2021,2021,4,8,29.85,25.2,32.75000000000001,14,0,0
04/09/2021,2021,4,9,28.7,23.7,32,1,0,0
04/10/2021,2021,4,10,29.2,23.7,32.4,0.5,0,0
04/11/2021,2021,4,11,29.6,25.6,32.6,0.3,0,0
04/12/2021,2021,4,12,29.4,25.6,32.50000000000001,0.4,0,0
13/04/2021,2021,4,13,29.6,25.6,32.6,0.3,0,0
14/04/2021,2021,4,14,30.2,25.2,33.1,0,0,0
15/04/2021,2021,4,15,30.2,25.2,33.1,0,0,0
16/04/2021,2021,4,16,30.1,25.2,33,0,0,0
17/04/2021,2021,4,17,30.1,25.2,33,0,0,0
18/04/2021,2021,4,18,25.6,25.2,29.3,0,0,0
19/04/2021,2021,4,19,27.6,23,31.1,0,0,0
20/04/2021,2021,4,20,26.6,23,30.20000000000001,0,0,0
21/04/2021,2021,4,21,30,23,32.5,0,0,0
22/04/2021,2021,4,22,28.9,25.2,30.9,0,0,0
23/04/2021,2021,4,23,29.45,25.2,31.70000000000001,0,0,0
24/04/2021,2021,4,24,30,25.2,32.3,0,0,0
25/04/2021,2021,4,25,30,25.2,32.3,0,0,0
26/04/2021,2021,4,26,30.1,25.2,32.3,0,0,0
27/04/2021,2021,4,27,30.1,25.2,32.4,0,0,0
28/04/2021,2021,4,28,28.3,25.2,31,3,0,0
29/04/2021,2021,4,29,28,25,31.1,1,0,0
30/04/2021,2021,4,30,29.6,25,32.2,0,0,0
05/01/2021,2021,5,1,28.800000000000004,25,31.650000000000013,0.5,0,0
05/02/2021,2021,5,2,29.6,25.2,32.2,0,0,0
05/03/2021,2021,5,3,28.2,25.2,31.3,0,0,0
05/04/2021,2021,5,4,27.2,24,30,0,0,0
05/05/2021,2021,5,5,29,25.9,32.1,0,0,0
05/06/2021,2021,5,6,28.8,24.95,30.6,0,0,0
05/07/2021,2021,5,7,29.4,25.9,32.1,0,0,0
05/08/2021,2021,5,8,29.099999999999994,25.2,31.35000000000001,0,0,0
05/09/2021,2021,5,9,26.9,25,29.1,0.3,0,0
05/10/2021,2021,5,10,29.4,25.1,31.1,0.5,0,0
05/11/2021,2021,5,11,29.5,25.05,31.7,0,0,0
05/12/2021,2021,5,12,29.45,25.1,31.40000000000001,0.25,0,0
13/05/2021,2021,5,13,28.7,25.2,31.1,0,0,0
14/05/2021,2021,5,14,28.7,25.2,31.1,0,0,0
15/05/2021,2021,5,15,29,25.2,32,0,0,0
16/05/2021,2021,5,16,28.3,24.6,31.4,0,0,0
17/05/2021,2021,5,17,29.3,24.6,31.4,0,0,0
18/05/2021,2021,5,18,28.6,24.6,30.2,0,0,0
19/05/2021,2021,5,19,28.950000000000003,25.2,30.800000000000008,0,0,0
20/05/2021,2021,5,20,28.6,25.2,30.2,0,0,0
21/05/2021,2021,5,21,29.2,25.2,31.9,0,0,0
22/05/2021,2021,5,22,26.6,25.2,28.9,0,0,0
23/05/2021,2021,5,23,27.9,25.2,30.40000000000001,0,0,0
24/05/2021,2021,5,24,29.3,25.2,31.4,0,0,0
25/05/2021,2021,5,25,29.9,25.2,32.2,0,0,0
26/05/2021,2021,5,26,29.8,25.2,32.2,0,0,0
27/05/2021,2021,5,27,29.6,25.2,32.6,0,0,0
28/05/2021,2021,5,28,29.6,25.2,32.2,0,0,0
29/05/2021,2021,5,29,29.1,25.2,31.1,0,0,0
30/05/2021,2021,5,30,29.1,25.2,31.4,0,0,0
31/05/2021,2021,5,31,28.9,25.2,31.4,0,0,0
06/01/2021,2021,6,1,29,25.2,31.4,0,0,0
06/02/2021,2021,6,2,28.7,25.6,31.8,0,0,0
06/03/2021,2021,6,3,28.7,25.6,31.8,0,0,0
06/04/2021,2021,6,4,28.7,25.6,31.8,0,0,0
06/05/2021,2021,6,5,28.2,25.2,31.3,0,0,0
06/06/2021,2021,6,6,28.7,25.9,31.2,0,0,0
06/07/2021,2021,6,7,28.7,25.9,31.2,0,0,0
06/08/2021,2021,6,8,26.2,25.9,31.6,0,0,0
06/09/2021,2021,6,9,26.2,25.2,31.6,0,0,0
06/10/2021,2021,6,10,26.2,25.2,31.6,0,0,0
06/11/2021,2021,6,11,28.2,25.2,31.3,0,0,0
06/12/2021,2021,6,12,28.2,25.2,31.3,0,0,0
13/06/2021,2021,6,13,28,25.2,31,0,0,0
14/06/2021,2021,6,14,28,25.2,31,0,0,0
15/06/2021,2021,6,15,28,25.2,31,0,0,0
16/06/2021,2021,6,16,28.2,25.2,31.3,0,0,0
17/06/2021,2021,6,17,28.6,25.2,31.3,0,0,0
18/06/2021,2021,6,18,28.6,25.2,31.3,0,0,0
19/06/2021,2021,6,19,27.8,25.2,30,0,0,0
20/06/2021,2021,6,20,27.8,25.2,30,0,0,0
21/06/2021,2021,6,21,26.7,23.9,30.1,24.9,0,0
22/06/2021,2021,6,22,26.4,23.7,31.1,2,0,0
23/06/2021,2021,6,23,26.55,23.8,30.60000000000001,13.45,0,0
24/06/2021,2021,6,24,26.9,23.8,30.5,1,0,0
25/06/2021,2021,6,25,26.9,23.8,30.5,1,0,0
26/06/2021,2021,6,26,24.9,23.8,28.1,1,0,0
27/06/2021,2021,6,27,24.9,25.2,28.1,0,0,0
28/06/2021,2021,6,28,27.7,25.2,31.2,0,0,0
29/06/2021,2021,6,29,27.4,24.8,30.1,5.1,0,0
30/06/2021,2021,6,30,27.1,24.8,29.9,0.3,0,0
07/01/2021,2021,7,1,27.8,24.6,30.5,33,0,0
07/02/2021,2021,7,2,27.6,24.6,31,0,0,0
07/03/2021,2021,7,3,27.7,24.6,30.750000000000007,16.5,0,0
07/04/2021,2021,7,4,25.4,22.5,27.9,69.1,0,0
07/05/2021,2021,7,5,27.9,22.5,30.3,0,0,0
07/06/2021,2021,7,6,27.3,22.5,30.2,34.55,0,0
07/07/2021,2021,7,7,26.3,25.2,29.4,2,0,0
07/08/2021,2021,7,8,27,25.2,28.7,4.1,0,0
07/09/2021,2021,7,9,26.4,24.6,28.1,19.1,0,0
07/10/2021,2021,7,10,27,24.6,29.3,2,0,0
07/11/2021,2021,7,11,26.3,24.6,28.1,0,0,0
07/12/2021,2021,7,12,26.6,24.8,28.5,1,0,0
13/07/2021,2021,7,13,26.450000000000003,24.700000000000003,28.30000000000001,0,0,0
14/07/2021,2021,7,14,27.2,25.6,29.6,0,0,0
15/07/2021,2021,7,15,27.3,25.6,29.7,0,0,0
16/07/2021,2021,7,16,26.3,25.6,28,0,0,0
17/07/2021,2021,7,17,26.7,25.2,29.1,0,0,0
18/07/2021,2021,7,18,27.1,25.8,29.2,0,0,0
19/07/2021,2021,7,19,26.9,25.8,29.15000000000001,0,0,0
20/07/2021,2021,7,20,27.1,25.8,29.2,0,0,0
21/07/2021,2021,7,21,28.2,25.2,31.3,0,0,0
22/07/2021,2021,7,22,26.9,25.2,29.4,0,0,0
23/07/2021,2021,7,23,27.3,25.9,29.2,0,0,0
24/07/2021,2021,7,24,26.9,25.9,29.3,0,0,0
25/07/2021,2021,7,25,26.7,25.9,29.1,0,0,0
26/07/2021,2021,7,26,26.6,25.5,28.6,0,0,0
27/07/2021,2021,7,27,26.65,25.5,28.850000000000016,0,0,0
28/07/2021,2021,7,28,26.4,25.5,28.9,0,0,0
29/07/2021,2021,7,29,26.4,25.2,28.9,0,0,0
30/07/2021,2021,7,30,26.8,25.2,29.3,0,0,0
31/07/2021,2021,7,31,27.2,25.8,29.6,1,0,0
08/01/2021,2021,8,1,26.9,25.8,29.4,0,0,0
08/02/2021,2021,8,2,26.3,25.8,28,0.5,0,0
08/03/2021,2021,8,3,27,25.8,29.6,0,0,0
08/04/2021,2021,8,4,26.65,25.8,28.80000000000001,0,0,0
08/05/2021,2021,8,5,27.1,25.6,29.6,0.8,0,0
08/06/2021,2021,8,6,26.8,25.7,29.3,0,0,0
08/07/2021,2021,8,7,26.5,25.65,29.5,0.4,0,0
08/08/2021,2021,8,8,26.65,25.7,29.40000000000001,0,0,0
08/09/2021,2021,8,9,26.5,25.2,29.5,0,0,0
08/10/2021,2021,8,10,28.2,25.2,31.3,0,0,0
08/11/2021,2021,8,11,26.2,25.2,28.4,0,0,0
08/12/2021,2021,8,12,26.2,25.2,28.4,0,0,0
13/08/2021,2021,8,13,26.2,25.2,28.4,0,0,0
14/08/2021,2021,8,14,26.8,25.2,29.4,2,0,0
15/08/2021,2021,8,15,26.7,25.2,29.2,0.3,0,0
16/08/2021,2021,8,16,26.7,25.2,29.4,0,0,0
17/08/2021,2021,8,17,26.4,25.2,29.4,0.1499999999999999,0,0
18/08/2021,2021,8,18,26.7,24.7,29.7,0,0,0
19/08/2021,2021,8,19,26.9,24.7,29.7,0,0,0
20/08/2021,2021,8,20,26.8,25.9,28.7,0,0,0
21/08/2021,2021,8,21,25.4,25.9,26.5,4.1,0,0
22/08/2021,2021,8,22,26.1,25.9,27.60000000000001,2.05,0,0
23/08/2021,2021,8,23,26.8,25.2,30,0,0,0
24/08/2021,2021,8,24,26.1,25.2,27.3,0.3,0,0
25/08/2021,2021,8,25,26.450000000000003,25.2,28.650000000000013,0.15,0,0
26/08/2021,2021,8,26,26.1,25.2,27.3,0.3,0,0
27/08/2021,2021,8,27,26.9,25.2,30,0,0,0
28/08/2021,2021,8,28,26.9,25.2,30,0,0,0
29/08/2021,2021,8,29,26.9,25.2,29.2,7.1,0,0
30/08/2021,2021,8,30,26.9,25.2,29.2,7.1,0,0
31/08/2021,2021,8,31,26.9,25.2,29.2,7.1,0,0
09/01/2021,2021,9,1,28.2,25.2,31.3,0,0,0
09/02/2021,2021,9,2,25.4,23,27,7.9,0,0
09/03/2021,2021,9,3,25.5,24.9,26.1,3,0,0
09/04/2021,2021,9,4,25.45,23.95,26.55000000000001,5.45,0,0
09/05/2021,2021,9,5,25.5,24.9,26.1,3,0,0
09/06/2021,2021,9,6,26.6,25.2,28.4,0.3,0,0
09/07/2021,2021,9,7,26.9,24.9,29.2,0,0,0
09/08/2021,2021,9,8,27.3,25.9,29.7,0.3,0,0
09/09/2021,2021,9,9,27.1,25.4,29.450000000000006,0.15,0,0
09/10/2021,2021,9,10,25.8,25.9,28.4,0.8,0,0
09/11/2021,2021,9,11,26.4,25.2,29.3,27.9,0,0
09/12/2021,2021,9,12,26.8,25,29.7,0.3,0,0
13/09/2021,2021,9,13,24.6,25,26.8,0,0,0
14/09/2021,2021,9,14,25.700000000000003,25,28.25000000000001,0.1500000000000003,0,0
15/09/2021,2021,9,15,24.6,25.2,26.8,0,0,0
16/09/2021,2021,9,16,26.6,23.9,29.3,9.9,0,0
17/09/2021,2021,9,17,27,23.9,29.5,0,0,0
18/09/2021,2021,9,18,26.8,23.9,29.400000000000013,4.95,0,0
19/09/2021,2021,9,19,27,25.2,29.5,0,0,0
20/09/2021,2021,9,20,28.2,25.2,31.3,0,0,0
21/09/2021,2021,9,21,27.1,25.2,29.7,0,0,0
22/09/2021,2021,9,22,25.5,25.2,27,7.1,0,0
23/09/2021,2021,9,23,26.3,25.2,28.35000000000001,7.1,0,0
24/09/2021,2021,9,24,27.6,25.2,30.3,0,0,0
25/09/2021,2021,9,25,26,25.2,30.3,5.1,0,0
26/09/2021,2021,9,26,26.8,25.2,30.3,2.55,0,0
27/09/2021,2021,9,27,26.8,24.6,29.8,0.5,0,0
28/09/2021,2021,9,28,27.6,24.5,30.6,0,0,0
29/09/2021,2021,9,29,27.7,25.6,31.1,0.3,0,0
30/09/2021,2021,9,30,27.8,25.8,29.4,0,0,0
10/01/2021,2021,10,1,26.8,25.700000000000003,28.2,0.15,0,0
10/02/2021,2021,10,2,27.8,25.8,30.7,0,0,0
10/03/2021,2021,10,3,28.5,25.2,31.2,0,0,0
10/04/2021,2021,10,4,28.4,25.2,31.4,0,0,0
10/05/2021,2021,10,5,28.450000000000003,25.2,31.300000000000004,0,0,0
10/06/2021,2021,10,6,28.4,25.2,31.4,0,0,0
10/07/2021,2021,10,7,28.2,25.2,31.3,0,0,0
10/08/2021,2021,10,8,28.3,25.2,31.2,0,0,0
10/09/2021,2021,10,9,28.7,25.2,31.8,0.3,0,0
10/10/2021,2021,10,10,28.5,25.2,31.50000000000001,0.15,0,0
10/11/2021,2021,10,11,28.6,25.4,31.8,0.3,0,0
10/12/2021,2021,10,12,28.6,25.4,31.8,0.3,0,0
13/10/2021,2021,10,13,28.6,25.4,31.8,0.3,0,0
14/10/2021,2021,10,14,28.7,25.2,31.6,0,0,0
15/10/2021,2021,10,15,28.8,25.6,31.4,0,0,0
16/10/2021,2021,10,16,28.4,25.6,31.8,0,0,0
17/10/2021,2021,10,17,28.6,25.3,31.5,6.1,0,0
18/10/2021,2021,10,18,26.3,25.3,28.5,3,0,0
19/10/2021,2021,10,19,27.45,25.3,30.00000000000001,4.55,0,0
20/10/2021,2021,10,20,26.3,25.2,28.5,3,0,0
21/10/2021,2021,10,21,26.5,25.2,28.1,3,0,0
22/10/2021,2021,10,22,26.5,25.2,28.1,3,0,0
23/10/2021,2021,10,23,26.9,22.6,30.4,15,0,0
24/10/2021,2021,10,24,27.3,25,30.5,1,0,0
25/10/2021,2021,10,25,27.9,23.8,31.4,5.1,0,0
26/10/2021,2021,10,26,27.6,25,30.950000000000006,3.0500000000000007,0,0
27/10/2021,2021,10,27,27.8,25.2,30.7,4.1,0,0
28/10/2021,2021,10,28,29,25.2,31.2,0,0,0
29/10/2021,2021,10,29,28.8,25.5,31.5,2.05,0,0
30/10/2021,2021,10,30,29.1,25.5,31.9,2,0,0
31/10/2021,2021,10,31,28.8,25.5,31.9,0,0,0
11/01/2021,2021,11,1,27.9,25.2,31.8,2,0,0
11/02/2021,2021,11,2,28.35,25.2,31.85000000000001,1,0,0
11/03/2021,2021,11,3,27.9,25.2,31.8,2,0,0
11/04/2021,2021,11,4,28.6,25.2,31.5,0,0,0
11/05/2021,2021,11,5,28.6,25.2,31.5,0,0,0
11/06/2021,2021,11,6,26.4,22.9,31.3,0,0,0
11/07/2021,2021,11,7,26.4,22.9,31.3,0,0,0
11/08/2021,2021,11,8,27.8,24,31.1,0,0,0
11/09/2021,2021,11,9,28.9,26.3,31.4,14,0,0
11/10/2021,2021,11,10,28.35,25.15,31.25000000000001,14,0,0
11/11/2021,2021,11,11,28.9,26.3,31.4,14,0,0
11/12/2021,2021,11,12,27.7,25.2,31.1,7.9,0,0
13/11/2021,2021,11,13,29.4,26.6,32.3,0,0,0
14/11/2021,2021,11,14,28.9,26,32.3,3.95,0,0
15/11/2021,2021,11,15,29.4,26.3,32.3,0,0,0
16/11/2021,2021,11,16,28.2,26,32.4,0,0,0
17/11/2021,2021,11,17,28.9,25.2,31.4,0,0,0
18/11/2021,2021,11,18,28.550000000000004,25.2,31.90000000000001,0,0,0
19/11/2021,2021,11,19,28.8,26.4,32,0,0,0
20/11/2021,2021,11,20,28.9,25.8,32.1,0,0,0
21/11/2021,2021,11,21,29.8,26.1,32,0,0,0
22/11/2021,2021,11,22,28.6,25.8,31.3,0.5,0,0
23/11/2021,2021,11,23,29.200000000000003,25.2,31.65000000000001,0.5,0,0
24/11/2021,2021,11,24,29.4,27.4,32.1,0,0,0
25/11/2021,2021,11,25,29.8,27.4,32.5,0,0,0
26/11/2021,2021,11,26,29.6,27.4,32.30000000000001,0,0,0
27/11/2021,2021,11,27,29.9,28.7,32.5,0,0,0
28/11/2021,2021,11,28,29.3,25.8,32.2,0,0,0
29/11/2021,2021,11,29,28.1,27,30.9,0,0,0
30/11/2021,2021,11,30,28.7,23.8,32.1,0,0,0
12/01/2021,2021,12,1,29.2,25.9,32.3,0,0,0
12/02/2021,2021,12,2,29.4,24.85,32.9,0,0,0
12/03/2021,2021,12,3,29.3,25.6,32.4,0,0,0
12/04/2021,2021,12,4,29.3,26.4,32.7,0,0,0
12/05/2021,2021,12,5,29.6,26.6,32.7,0,0,0
12/06/2021,2021,12,6,29.8,27,32.3,0,0,0
12/07/2021,2021,12,7,29.5,26.8,31.5,0,0,0
12/08/2021,2021,12,8,29.5,27,32.1,0,0,0
12/09/2021,2021,12,9,29,25.4,33.8,0,0,0
12/10/2021,2021,12,10,29,25.4,32.1,0,0,0
12/11/2021,2021,12,11,29.3,25.4,32.3,0,0,0
12/12/2021,2021,12,12,29.4,25.2,32.4,0,0,0
13/12/2021,2021,12,13,29.35,25.2,32.350000000000016,0,0,0
14/12/2021,2021,12,14,29.9,25.2,32.5,0,0,0
15/12/2021,2021,12,15,29.9,25.2,32.5,0,0,0
16/12/2021,2021,12,16,29.6,26.4,33,0,0,0
17/12/2021,2021,12,17,29.2,26.4,32.2,0,0,0
18/12/2021,2021,12,18,28.8,26.4,33.6,0,0,0
19/12/2021,2021,12,19,29,25.2,32.90000000000002,0,0,0
20/12/2021,2021,12,20,27.4,22,33.6,0,0,0
21/12/2021,2021,12,21,27.7,22.9,33.5,0,0,0
22/12/2021,2021,12,22,27.8,21.6,35,0,0,0
23/12/2021,2021,12,23,28.6,22.5,34.5,0,0,0
24/12/2021,2021,12,24,28.2,22.05,34.750000000000014,0,0,0
25/12/2021,2021,12,25,28.6,22.5,34.5,0,0,0
26/12/2021,2021,12,26,28.2,25.2,31.3,0,0,0
27/12/2021,2021,12,27,28.2,25.2,31.3,0,0,0
28/12/2021,2021,12,28,28.2,25.2,31.3,0,0,0
29/12/2021,2021,12,29,28.2,25.2,31.3,0,0,0
30/12/2021,2021,12,30,28.2,25.2,31.3,0,0,0
31/12/2021,2021,12,31,28.2,25.2,31.3,0,0,0
01/01/2022,2022,1,1,28.2,25.2,31.3,0,0,0
01/02/2022,2022,1,2,28.2,25.2,31.3,0,0,0
01/03/2022,2022,1,3,28.2,25.2,31.3,0,0,0
01/04/2022,2022,1,4,28.2,25.2,31.3,0,0,0
01/05/2022,2022,1,5,28.1,24.7,32.5,0,0,0
01/06/2022,2022,1,6,28.1,24.7,32.5,0,0,0
01/07/2022,2022,1,7,28.1,24.7,32.5,0,0,0
01/08/2022,2022,1,8,29.4,26.9,32.1,0,0,0
01/09/2022,2022,1,9,29.9,26.1,35.4,0,0,0
01/10/2022,2022,1,10,29.65,26.5,33.750000000000014,0,0,0
01/11/2022,2022,1,11,29.9,26.1,35.4,0,0,0
01/12/2022,2022,1,12,28.2,25.2,31.3,0,0,0
13/01/2022,2022,1,13,28.2,25.2,31.3,0,0,0
14/01/2022,2022,1,14,29.3,26.7,32.2,0,0,0
15/01/2022,2022,1,15,28.5,25.8,31.4,0,0,0
16/01/2022,2022,1,16,28.9,26.25,31.80000000000001,0,0,0
17/01/2022,2022,1,17,28.2,24.8,31.1,0,0,0
18/01/2022,2022,1,18,28,25.1,32,0,0,0
19/01/2022,2022,1,19,27.3,23.6,33.5,2,0,0
20/01/2022,2022,1,20,27.65,24.35,32.750000000000014,2,0,0
21/01/2022,2022,1,21,26.3,20.6,33.3,2,0,0
22/01/2022,2022,1,22,26.8,21,34.2,0,0,0
23/01/2022,2022,1,23,27.6,22.1,32.3,0,0,0
24/01/2022,2022,1,24,27.6,22.6,31.4,0,0,0
25/01/2022,2022,1,25,27.6,22.35,31.850000000000016,0,0,0
26/01/2022,2022,1,26,26.6,20.3,33.1,0.3,0,0
27/01/2022,2022,1,27,27.1,21.3,32.4,0,0,0
28/01/2022,2022,1,28,28.3,20.8,33.3,0.15,0,0
29/01/2022,2022,1,29,28.8,21.3,35.2,0,0,0
30/01/2022,2022,1,30,28.55,25.2,34.250000000000014,0,0,0
31/01/2022,2022,1,31,26.7,20.9,33.2,0,0,0
02/01/2022,2022,2,1,26.7,20.9,33.2,0,0,0
02/02/2022,2022,2,2,26.8,21.2,32.2,0,0,0
02/03/2022,2022,2,3,27.7,21.2,32.6,0,0,0
02/04/2022,2022,2,4,27.25,21.2,32.40000000000002,0,0,0
02/05/2022,2022,2,5,28.4,25.8,31.6,0,0,0
02/06/2022,2022,2,6,28.4,25.8,31.6,0,0,0
02/07/2022,2022,2,7,28.4,25.8,31.6,0,0,0
02/08/2022,2022,2,8,28.2,25.2,31.3,0,0,0
02/09/2022,2022,2,9,28.2,25.2,31.3,0,0,0
02/10/2022,2022,2,10,29.2,26.6,32,0,0,0
02/11/2022,2022,2,11,28.9,26.3,32.2,0,0,0
02/12/2022,2022,2,12,28.4,26.450000000000003,31,0,0,0
13/02/2022,2022,2,13,29.2,28,31.6,0,0,0
14/02/2022,2022,2,14,28.9,26.8,31.5,0,0,0
15/02/2022,2022,2,15,29.1,27.4,31.7,0,0,0
16/02/2022,2022,2,16,28.9,26.8,31.4,0,0,0
17/02/2022,2022,2,17,29.000000000000004,25.2,31.55000000000001,0,0,0
18/02/2022,2022,2,18,28.9,25.2,31.4,0,0,0
19/02/2022,2022,2,19,28.2,25.2,31.3,0,0,0
20/02/2022,2022,2,20,28.2,25.2,31.3,0,0,0
21/02/2022,2022,2,21,28.2,25.2,31.3,0,0,0
22/02/2022,2022,2,22,28.2,25.2,31.3,0,0,0
23/02/2022,2022,2,23,29.2,25.2,31.2,0,0,0
24/02/2022,2022,2,24,29.2,25.2,31.2,0,0,0
25/02/2022,2022,2,25,29.2,25.2,31.2,0,0,0
26/02/2022,2022,2,26,28.2,25.2,31.3,0,0,0
27/02/2022,2022,2,27,29.6,25.2,32.1,0,0,0
28/02/2022,2022,2,28,29.6,25.2,32.1,0,0,0
03/01/2022,2022,3,1,29.6,25.2,32.1,0,0,0
03/02/2022,2022,3,2,29.7,25.2,32.2,0,0,0
03/03/2022,2022,3,3,29.6,25.2,32.5,0,0,0
03/04/2022,2022,3,4,29.4,25.2,32.2,0,0,0
03/05/2022,2022,3,5,28.8,25.2,32.3,0,0,0
03/06/2022,2022,3,6,27.9,25.2,31.5,0,0,0
03/07/2022,2022,3,7,29.3,28,32.3,0,0,0
03/08/2022,2022,3,8,29.9,28,32.1,0,0,0
03/09/2022,2022,3,9,30.2,28,33,0,0,0
03/10/2022,2022,3,10,30.050000000000004,25.2,32.55000000000002,0,0,0
03/11/2022,2022,3,11,30.2,25.2,33,0,0,0
03/12/2022,2022,3,12,27.4,22.9,30.7,10.9,0,0
13/03/2022,2022,3,13,27.4,22.9,30.7,10.9,0,0
14/03/2022,2022,3,14,27.4,22.9,30.7,10.9,0,0
15/03/2022,2022,3,15,28.2,25.2,31.3,0,0,0
16/03/2022,2022,3,16,29.9,25.2,32,0,0,0
17/03/2022,2022,3,17,29.9,25.2,32,0,0,0
18/03/2022,2022,3,18,29.9,25.2,32,0,0,0
19/03/2022,2022,3,19,29.6,25.2,32.5,0,0,0
20/03/2022,2022,3,20,29.6,25.2,32.5,0,0,0
21/03/2022,2022,3,21,29.7,25.2,32.6,0,0,0
22/03/2022,2022,3,22,29.3,27.6,31.2,1,0,0
23/03/2022,2022,3,23,29.6,27.6,32.2,2,0,0
24/03/2022,2022,3,24,29.45,27.6,31.700000000000014,1.5,0,0
25/03/2022,2022,3,25,29.2,26.6,32.1,2,0,0
26/03/2022,2022,3,26,29.2,26.6,32.1,0,0,0
27/03/2022,2022,3,27,29.2,26.6,32.1,0,0,0
28/03/2022,2022,3,28,28.2,25.2,31.3,0,0,0
29/03/2022,2022,3,29,28.2,25.2,31.3,0,0,0
30/03/2022,2022,3,30,28.2,25.2,31.3,0,0,0
31/03/2022,2022,3,31,30.4,28.9,33.2,0,0,0
04/01/2022,2022,4,1,28.7,28.9,31.3,0,0,0
04/02/2022,2022,4,2,29.55,28.9,32.250000000000014,0,0,0
04/03/2022,2022,4,3,29.9,25.2,32.3,0,0,0
04/04/2022,2022,4,4,29.7,28.9,32.1,0,0,0
04/05/2022,2022,4,5,29.8,28.9,32.20000000000002,0,0,0
04/06/2022,2022,4,6,27.9,28.9,30.7,0,0,0
04/07/2022,2022,4,7,27.9,25.2,30.7,0,0,0
04/08/2022,2022,4,8,27.9,25.2,30.7,0,0,0
04/09/2022,2022,4,9,27.3,25.7,29.2,1,0,0
04/10/2022,2022,4,10,27.3,25.7,29.2,1,0,0
04/11/2022,2022,4,11,29.6,25.7,32.3,1,0,0
04/12/2022,2022,4,12,28.1,25.2,32.2,0,0,0
13/04/2022,2022,4,13,28.85,25.2,32.250000000000014,0,0,0
14/04/2022,2022,4,14,28.1,25.8,31,0,0,0
15/04/2022,2022,4,15,28.1,25.8,31,0,0,0
16/04/2022,2022,4,16,27.6,25.8,30.6,2,0,0
17/04/2022,2022,4,17,29.1,25.2,31.5,36.1,0,0
18/04/2022,2022,4,18,28.35,25.2,31.05000000000001,19.05,0,0
19/04/2022,2022,4,19,28.3,25,31.4,3.6,0,0
20/04/2022,2022,4,20,29.1,25.9,31.6,0,0,0
21/04/2022,2022,4,21,28.700000000000003,25.45,31.50000000000001,1.8,0,0
22/04/2022,2022,4,22,28.4,25,31.3,0,0,0
23/04/2022,2022,4,23,29.1,26.9,31.8,0,0,0
24/04/2022,2022,4,24,27.6,25.95,29.5,0,0,0
25/04/2022,2022,4,25,28.2,23.6,32.2,0,0,0
26/04/2022,2022,4,26,27.9,23.6,30.85000000000001,0,0,0
27/04/2022,2022,4,27,28.8,23.6,31.4,0.3,0,0
28/04/2022,2022,4,28,26.7,23.6,30.4,19.1,0,0
29/04/2022,2022,4,29,27.75,23.6,30.900000000000013,9.7,0,0
30/04/2022,2022,4,30,27.9,24.6,31.2,1,0,0
05/01/2022,2022,5,1,27.9,24.6,31.2,1,0,0
05/02/2022,2022,5,2,27.9,24.6,31.2,1,0,0
05/03/2022,2022,5,3,28.7,25.6,31.5,9.9,0,0
05/04/2022,2022,5,4,27.7,25.6,32,0,0,0
05/05/2022,2022,5,5,28.2,25.6,31.75000000000001,4.95,0,0
05/06/2022,2022,5,6,27.7,25.2,32,0,0,0
05/07/2022,2022,5,7,27.9,23.8,31.4,27.9,0,0
05/08/2022,2022,5,8,27.9,23.8,31.4,27.9,0,0
