Date,Year,Month,Day,Mean Temp (°C),Min Temp (°C),Max Temp (°C),Total Precip (mm),Spd of Max Gust (km/h),Pressure
29/06/2021,2021,6,29,27.4,24.8,30.1,5.1,,
30/06/2021,2021,6,30,27.1,,29.9,0.3,,
01/07/2021,2021,7,1,27.8,24.6,30.5,33,,
02/07/2021,2021,7,2,27.6,,31,0,,
03/07/2021,2021,7,3,,,,,,
04/07/2021,2021,7,4,25.4,22.5,27.9,69.1,,
05/07/2021,2021,7,5,27.9,,30.3,0,,
06/07/2021,2021,7,6,27.3,,30.2,,,
07/07/2021,2021,7,7,26.3,,29.4,2,,
08/07/2021,2021,7,8,27,,28.7,4.1,,
09/07/2021,2021,7,9,26.4,24.6,28.1,19.1,,
10/07/2021,2021,7,10,27,,29.3,2,,
11/07/2021,2021,7,11,26.3,24.6,28.1,0,,
12/07/2021,2021,7,12,26.6,24.8,28.5,,,
13/07/2021,2021,7,13,,,,,,
14/07/2021,2021,7,14,27.2,25.6,29.6,,,
15/07/2021,2021,7,15,27.3,,29.7,,,
16/07/2021,2021,7,16,26.3,,28,,,
17/07/2021,2021,7,17,26.7,,29.1,,,
18/07/2021,2021,7,18,27.1,25.8,29.2,,,
19/07/2021,2021,7,19,,,,,,
20/07/2021,2021,7,20,,,,,,
21/07/2021,2021,7,21,,,,,,
22/07/2021,2021,7,22,26.9,,29.4,,,
23/07/2021,2021,7,23,27.3,25.9,29.2,,,
24/07/2021,2021,7,24,26.9,25.9,29.3,,,
25/07/2021,2021,7,25,26.7,,29.1,,,
26/07/2021,2021,7,26,26.6,25.5,28.6,,,
27/07/2021,2021,7,27,,,,,,
28/07/2021,2021,7,28,26.4,,28.9,,,
29/07/2021,2021,7,29,,,,,,
30/07/2021,2021,7,30,26.8,,29.3,,,
31/07/2021,2021,7,31,27.2,25.8,29.6,1,,
01/08/2021,2021,8,1,26.9,,29.4,0,,
02/08/2021,2021,8,2,26.3,,28,,,
03/08/2021,2021,8,3,27,25.8,29.6,,,
04/08/2021,2021,8,4,,,,,,
05/08/2021,2021,8,5,27.1,25.6,29.6,0.8,,
06/08/2021,2021,8,6,26.8,25.7,29.3,0,,
07/08/2021,2021,8,7,26.5,,29.5,,,
08/08/2021,2021,8,8,,,,,,
09/08/2021,2021,8,9,,,,,,
10/08/2021,2021,8,10,,,,,,
11/08/2021,2021,8,11,26.2,25.2,28.4,,,
12/08/2021,2021,8,12,,,,,,
13/08/2021,2021,8,13,,,,,,
14/08/2021,2021,8,14,26.8,,29.4,2,,
15/08/2021,2021,8,15,26.7,,29.2,0.3,,
16/08/2021,2021,8,16,26.7,,29.4,0,,
17/08/2021,2021,8,17,26.4,,29.4,,,
18/08/2021,2021,8,18,26.7,24.7,29.7,,,
19/08/2021,2021,8,19,26.9,,29.7,,,
20/08/2021,2021,8,20,26.8,25.9,28.7,0,,
21/08/2021,2021,8,21,25.4,,26.5,4.1,,
22/08/2021,2021,8,22,,,,,,
23/08/2021,2021,8,23,26.8,,30,0,,
24/08/2021,2021,8,24,26.1,,27.3,0.3,,
25/08/2021,2021,8,25,,,,,,
26/08/2021,2021,8,26,,,,,,
27/08/2021,2021,8,27,26.9,,30,0,,
28/08/2021,2021,8,28,,,,,,
29/08/2021,2021,8,29,26.9,,29.2,7.1,,
30/08/2021,2021,8,30,,,,,,
31/08/2021,2021,8,31,,,,,,
01/09/2021,2021,9,1,,,,,,
02/09/2021,2021,9,2,25.4,23,27,7.9,,
03/09/2021,2021,9,3,25.5,24.9,26.1,3,,
04/09/2021,2021,9,4,,,,,,
05/09/2021,2021,9,5,,,,,,
06/09/2021,2021,9,6,26.6,,28.4,0.3,,
07/09/2021,2021,9,7,26.9,24.9,29.2,0,,
08/09/2021,2021,9,8,27.3,25.9,29.7,0.3,,
09/09/2021,2021,9,9,,,,,,
10/09/2021,2021,9,10,25.8,,28.4,0.8,,
11/09/2021,2021,9,11,26.4,,29.3,27.9,,
12/09/2021,2021,9,12,26.8,25,29.7,0.3,,
13/09/2021,2021,9,13,24.6,,26.8,0,,
14/09/2021,2021,9,14,,,,,,
15/09/2021,2021,9,15,,,,,,
16/09/2021,2021,9,16,26.6,23.9,29.3,9.9,,
17/09/2021,2021,9,17,27,,29.5,0,,
18/09/2021,2021,9,18,,,,,,
19/09/2021,2021,9,19,,,,,,
20/09/2021,2021,9,20,,,,,,
21/09/2021,2021,9,21,27.1,,29.7,,,
22/09/2021,2021,9,22,25.5,,27,7.1,,
23/09/2021,2021,9,23,,,,,,
24/09/2021,2021,9,24,27.6,,30.3,0,,
25/09/2021,2021,9,25,26,,30.3,5.1,,
26/09/2021,2021,9,26,,,,,,
27/09/2021,2021,9,27,26.8,24.6,29.8,0.5,,
28/09/2021,2021,9,28,27.6,24.5,30.6,0,,
29/09/2021,2021,9,29,27.7,25.6,31.1,0.3,,
30/09/2021,2021,9,30,27.8,25.8,29.4,0,,
01/10/2021,2021,10,1,26.8,,28.2,,,
02/10/2021,2021,10,2,27.8,,30.7,,,
03/10/2021,2021,10,3,28.5,,31.2,,,
04/10/2021,2021,10,4,28.4,,31.4,,,
05/10/2021,2021,10,5,,,,,,
06/10/2021,2021,10,6,,,,,,
07/10/2021,2021,10,7,,,,,,
08/10/2021,2021,10,8,28.3,,31.2,0,,
09/10/2021,2021,10,9,28.7,,31.8,0.3,,
10/10/2021,2021,10,10,,,,,,
11/10/2021,2021,10,11,28.6,25.4,31.8,0.3,,
12/10/2021,2021,10,12,,,,,,
13/10/2021,2021,10,13,,,,,,
14/10/2021,2021,10,14,28.7,,31.6,,,
15/10/2021,2021,10,15,28.8,25.6,31.4,,,
16/10/2021,2021,10,16,28.4,,31.8,,,
17/10/2021,2021,10,17,28.6,25.3,31.5,6.1,,
18/10/2021,2021,10,18,26.3,,28.5,3,,
19/10/2021,2021,10,19,,,,,,
20/10/2021,2021,10,20,,,,,,
21/10/2021,2021,10,21,26.5,,28.1,3,,
22/10/2021,2021,10,22,,,,,,
23/10/2021,2021,10,23,26.9,22.6,30.4,15,,
24/10/2021,2021,10,24,27.3,25,30.5,1,,
25/10/2021,2021,10,25,27.9,,31.4,5.1,,
26/10/2021,2021,10,26,,,,,,
27/10/2021,2021,10,27,27.8,,30.7,4.1,,
28/10/2021,2021,10,28,29,,31.2,0,,
29/10/2021,2021,10,29,28.8,25.5,31.5,,,
30/10/2021,2021,10,30,29.1,,31.9,2,,
31/10/2021,2021,10,31,28.8,,31.9,0,,
01/11/2021,2021,11,1,27.9,,31.8,2,,
02/11/2021,2021,11,2,,,,,,
03/11/2021,2021,11,3,,,,,,
04/11/2021,2021,11,4,28.6,,31.5,,,
05/11/2021,2021,11,5,,,,,,
06/11/2021,2021,11,6,26.4,22.9,31.3,,,
07/11/2021,2021,11,7,,,,,,
08/11/2021,2021,11,8,27.8,24,31.1,,,
09/11/2021,2021,11,9,28.9,26.3,31.4,14,,
10/11/2021,2021,11,10,,,,,,
11/11/2021,2021,11,11,,,,,,
12/11/2021,2021,11,12,27.7,,31.1,7.9,,
13/11/2021,2021,11,13,29.4,26.6,32.3,0,,
14/11/2021,2021,11,14,28.9,26,32.3,,,
15/11/2021,2021,11,15,29.4,,32.3,,,
16/11/2021,2021,11,16,28.2,,32.4,,,
17/11/2021,2021,11,17,28.9,,31.4,,,
18/11/2021,2021,11,18,,,,,,
19/11/2021,2021,11,19,28.8,26.4,32,0,,
20/11/2021,2021,11,20,28.9,25.8,32.1,,,
21/11/2021,2021,11,21,29.8,,32,,,
22/11/2021,2021,11,22,28.6,,31.3,0.5,,
23/11/2021,2021,11,23,,,,,,
24/11/2021,2021,11,24,29.4,27.4,32.1,0,,
25/11/2021,2021,11,25,29.8,,32.5,,,
26/11/2021,2021,11,26,,,,,,
27/11/2021,2021,11,27,29.9,28.7,32.5,,,
28/11/2021,2021,11,28,29.3,25.8,32.2,,,
29/11/2021,2021,11,29,28.1,27,30.9,,,
30/11/2021,2021,11,30,28.7,23.8,32.1,,,
01/12/2021,2021,12,1,29.2,25.9,32.3,,,
02/12/2021,2021,12,2,29.4,,32.9,,,
03/12/2021,2021,12,3,29.3,25.6,32.4,0,,
04/12/2021,2021,12,4,29.3,26.4,32.7,,,
05/12/2021,2021,12,5,29.6,26.6,32.7,,,
06/12/2021,2021,12,6,29.8,27,32.3,,,
07/12/2021,2021,12,7,29.5,,31.5,,,
08/12/2021,2021,12,8,29.5,,32.1,,,
09/12/2021,2021,12,9,29,25.4,33.8,,,
10/12/2021,2021,12,10,29,,32.1,,,
11/12/2021,2021,12,11,29.3,,32.3,,,
12/12/2021,2021,12,12,29.4,,32.4,,,
13/12/2021,2021,12,13,,,,,,
14/12/2021,2021,12,14,29.9,,32.5,,,
15/12/2021,2021,12,15,,,,,,
16/12/2021,2021,12,16,29.6,26.4,33,,,
17/12/2021,2021,12,17,29.2,,32.2,,,
18/12/2021,2021,12,18,28.8,,33.6,,,
19/12/2021,2021,12,19,,,,,,
20/12/2021,2021,12,20,27.4,22,33.6,,,
21/12/2021,2021,12,21,27.7,22.9,33.5,,,
22/12/2021,2021,12,22,27.8,21.6,35,,,
23/12/2021,2021,12,23,28.6,22.5,34.5,,,
24/12/2021,2021,12,24,,,,,,
25/12/2021,2021,12,25,,,,,,
26/12/2021,2021,12,26,,,,,,
27/12/2021,2021,12,27,,,,,,
28/12/2021,2021,12,28,,,,,,
29/12/2021,2021,12,29,,,,,,
30/12/2021,2021,12,30,,,,,,
31/12/2021,2021,12,31,,,,,,
01/01/2022,2022,1,1,,,,,,
02/01/2022,2022,1,2,,,,,,
03/01/2022,2022,1,3,,,,,,
04/01/2022,2022,1,4,,,,,,
05/01/2022,2022,1,5,28.1,24.7,32.5,,,
06/01/2022,2022,1,6,,,,,,
07/01/2022,2022,1,7,,,,,,
08/01/2022,2022,1,8,29.4,26.9,32.1,,,
09/01/2022,2022,1,9,29.9,26.1,35.4,,,
10/01/2022,2022,1,10,,,,,,
11/01/2022,2022,1,11,,,,,,
12/01/2022,2022,1,12,,,,,,
13/01/2022,2022,1,13,,,,,,
14/01/2022,2022,1,14,29.3,26.7,32.2,,,
15/01/2022,2022,1,15,28.5,25.8,31.4,,,
16/01/2022,2022,1,16,,,,,,
17/01/2022,2022,1,17,28.2,24.8,31.1,,,
18/01/2022,2022,1,18,28,25.1,32,,,
19/01/2022,2022,1,19,27.3,23.6,33.5,2,,
20/01/2022,2022,1,20,,,,,,
21/01/2022,2022,1,21,26.3,20.6,33.3,,,
22/01/2022,2022,1,22,26.8,21,34.2,,,
23/01/2022,2022,1,23,27.6,22.1,32.3,,,
24/01/2022,2022,1,24,27.6,22.6,31.4,,,
25/01/2022,2022,1,25,,,,,,
26/01/2022,2022,1,26,26.6,20.3,33.1,0.3,,
27/01/2022,2022,1,27,27.1,21.3,32.4,0,,
28/01/2022,2022,1,28,28.3,,33.3,,,
29/01/2022,2022,1,29,28.8,,35.2,,,
30/01/2022,2022,1,30,,,,,,
31/01/2022,2022,1,31,26.7,20.9,33.2,,,
01/02/2022,2022,2,1,,,,,,
02/02/2022,2022,2,2,26.8,21.2,32.2,,,
03/02/2022,2022,2,3,27.7,,32.6,,,
04/02/2022,2022,2,4,,,,,,
05/02/2022,2022,2,5,28.4,25.8,31.6,,,
06/02/2022,2022,2,6,,,,,,
07/02/2022,2022,2,7,,,,,,
08/02/2022,2022,2,8,,,,,,
09/02/2022,2022,2,9,,,,,,
10/02/2022,2022,2,10,29.2,26.6,32,,,
11/02/2022,2022,2,11,28.9,26.3,32.2,,,
12/02/2022,2022,2,12,28.4,,31,,,
13/02/2022,2022,2,13,29.2,28,31.6,,,
14/02/2022,2022,2,14,28.9,26.8,31.5,,,
15/02/2022,2022,2,15,29.1,,31.7,,,
16/02/2022,2022,2,16,28.9,,31.4,,,
17/02/2022,2022,2,17,,,,,,
18/02/2022,2022,2,18,,,,,,
19/02/2022,2022,2,19,,,,,,
20/02/2022,2022,2,20,,,,,,
21/02/2022,2022,2,21,,,,,,
22/02/2022,2022,2,22,,,,,,
23/02/2022,2022,2,23,29.2,,31.2,,,
24/02/2022,2022,2,24,,,,,,
25/02/2022,2022,2,25,,,,,,
26/02/2022,2022,2,26,,,,,,
27/02/2022,2022,2,27,29.6,,32.1,,,
28/02/2022,2022,2,28,,,,,,
01/03/2022,2022,3,1,,,,,,
02/03/2022,2022,3,2,29.7,,32.2,,,
03/03/2022,2022,3,3,29.6,25.2,32.5,,,
04/03/2022,2022,3,4,29.4,,32.2,,,
05/03/2022,2022,3,5,28.8,,32.3,,,
06/03/2022,2022,3,6,27.9,,31.5,,,
07/03/2022,2022,3,7,29.3,28,32.3,,,
08/03/2022,2022,3,8,29.9,,32.1,,,
09/03/2022,2022,3,9,30.2,,33,,,
10/03/2022,2022,3,10,,,,,,
11/03/2022,2022,3,11,,,,,,
12/03/2022,2022,3,12,27.4,22.9,30.7,10.9,,
13/03/2022,2022,3,13,,,,,,
14/03/2022,2022,3,14,,,,,,
15/03/2022,2022,3,15,,,,,,
16/03/2022,2022,3,16,29.9,,32,,,
17/03/2022,2022,3,17,,,,,,
18/03/2022,2022,3,18,,,,,,
19/03/2022,2022,3,19,29.6,,32.5,,,
20/03/2022,2022,3,20,,,,,,
21/03/2022,2022,3,21,29.7,,32.6,,,
22/03/2022,2022,3,22,29.3,27.6,31.2,1,,
23/03/2022,2022,3,23,29.6,,32.2,2,,
24/03/2022,2022,3,24,,,,,,
25/03/2022,2022,3,25,29.2,26.6,32.1,,,
26/03/2022,2022,3,26,,,,,,
27/03/2022,2022,3,27,,,,,,
28/03/2022,2022,3,28,,,,,,
29/03/2022,2022,3,29,,,,,,
30/03/2022,2022,3,30,,,,,,
31/03/2022,2022,3,31,30.4,28.9,33.2,,,
01/04/2022,2022,4,1,28.7,,31.3,,,
02/04/2022,2022,4,2,,,,,,
03/04/2022,2022,4,3,29.9,,32.3,,,
04/04/2022,2022,4,4,29.7,28.9,32.1,,,
05/04/2022,2022,4,5,,,,,,
06/04/2022,2022,4,6,27.9,,30.7,,,
07/04/2022,2022,4,7,,,,,,
08/04/2022,2022,4,8,,,,,,
09/04/2022,2022,4,9,27.3,25.7,29.2,1,,
10/04/2022,2022,4,10,,,,,,
11/04/2022,2022,4,11,29.6,,32.3,,,
12/04/2022,2022,4,12,28.1,,32.2,,,
13/04/2022,2022,4,13,,,,,,
14/04/2022,2022,4,14,28.1,25.8,31,,,
15/04/2022,2022,4,15,,,,,,
16/04/2022,2022,4,16,27.6,,30.6,2,,
17/04/2022,2022,4,17,29.1,,31.5,36.1,,
18/04/2022,2022,4,18,,,,,,
19/04/2022,2022,4,19,28.3,25,31.4,3.6,,
20/04/2022,2022,4,20,29.1,25.9,31.6,0,,
21/04/2022,2022,4,21,,,,,,
22/04/2022,2022,4,22,28.4,25,31.3,0,,
23/04/2022,2022,4,23,29.1,26.9,31.8,,,
24/04/2022,2022,4,24,27.6,,29.5,,,
25/04/2022,2022,4,25,28.2,23.6,32.2,,,
26/04/2022,2022,4,26,,,,,,
27/04/2022,2022,4,27,28.8,,31.4,0.3,,
28/04/2022,2022,4,28,26.7,23.6,30.4,19.1,,
29/04/2022,2022,4,29,,,,,,
30/04/2022,2022,4,30,27.9,24.6,31.2,1,,
01/05/2022,2022,5,1,,,,,,
02/05/2022,2022,5,2,,,,,,
03/05/2022,2022,5,3,28.7,25.6,31.5,9.9,,
04/05/2022,2022,5,4,27.7,,32,0,,
05/05/2022,2022,5,5,,,,,,
06/05/2022,2022,5,6,,,,,,
07/05/2022,2022,5,7,27.9,23.8,31.4,27.9,,
08/05/2022,2022,5,8,,,,,,
09/05/2022,2022,5,9,,,,,,
10/05/2022,2022,5,10,28.4,,31.1,,,
11/05/2022,2022,5,11,29.7,,32.2,,,
12/05/2022,2022,5,12,,,,,,
13/05/2022,2022,5,13,29.4,25.3,32.3,,,
14/05/2022,2022,5,14,29.1,,31.2,3,,
15/05/2022,2022,5,15,29.6,26.2,32.2,0,,
16/05/2022,2022,5,16,29.7,27.6,32.5,,,
17/05/2022,2022,5,17,27.9,,30.7,,,
18/05/2022,2022,5,18,,,,,,
19/05/2022,2022,5,19,28.8,26.3,30.3,,,
20/05/2022,2022,5,20,,,,,,
21/05/2022,2022,5,21,,,,,,
22/05/2022,2022,5,22,26.7,23.6,30.2,,,
23/05/2022,2022,5,23,,,,,,
24/05/2022,2022,5,24,27.7,24.7,30.7,14,,
25/05/2022,2022,5,25,27.8,25.6,30.1,0.5,,
26/05/2022,2022,5,26,28,,31.2,1,,
27/05/2022,2022,5,27,27.4,24.2,30.5,1,,
28/05/2022,2022,5,28,28.6,25.8,31.6,0,,
29/05/2022,2022,5,29,29.4,27.9,31.5,,,
30/05/2022,2022,5,30,29.1,25.9,31.5,4.1,,
31/05/2022,2022,5,31,,,,,,
01/06/2022,2022,6,1,27.9,24.7,30.5,2,,
02/06/2022,2022,6,2,28.7,25.1,31.7,0,,
03/06/2022,2022,6,3,26.1,,28.6,,,
04/06/2022,2022,6,4,26.7,23,30.8,,,
05/06/2022,2022,6,5,27.1,,30.1,,,
06/06/2022,2022,6,6,26.6,,29.8,,,
07/06/2022,2022,6,7,,,,,,
08/06/2022,2022,6,8,29,25.6,31.2,,,
09/06/2022,2022,6,9,,,,,,
10/06/2022,2022,6,10,26.4,,29.1,27.9,,
11/06/2022,2022,6,11,25.7,,27.6,8.9,,
12/06/2022,2022,6,12,27.1,23.9,30,23.1,,
13/06/2022,2022,6,13,27.9,24.4,30.5,0,,
14/06/2022,2022,6,14,29,26.5,31,,,
15/06/2022,2022,6,15,25.8,,28.7,7.9,,
16/06/2022,2022,6,16,25.7,23.5,28.4,71.1,,
17/06/2022,2022,6,17,26.1,23.8,30.2,0,,
18/06/2022,2022,6,18,26.1,,28.8,0.8,,
19/06/2022,2022,6,19,26.3,23.4,29.2,7.9,,
20/06/2022,2022,6,20,,,,,,
21/06/2022,2022,6,21,26.2,,29.2,,,
22/06/2022,2022,6,22,25.3,21.8,28.2,25.9,,
23/06/2022,2022,6,23,,,,,,
24/06/2022,2022,6,24,24.7,,28.1,2,,
25/06/2022,2022,6,25,24.9,,28.6,23.9,,
26/06/2022,2022,6,26,25.1,,28.6,4.1,,
27/06/2022,2022,6,27,27.2,,29.7,110,,
28/06/2022,2022,6,28,27.8,,30,0,,
29/06/2022,2022,6,29,26.9,,29.4,,,
30/06/2022,2022,6,30,25.5,22.1,29,,,
01/07/2022,2022,7,1,27.1,25,29,0.5,,
02/07/2022,2022,7,2,26.8,,29.6,0.5,,
03/07/2022,2022,7,3,26.6,,29,2,,
04/07/2022,2022,7,4,26.9,25.7,29,0,,
05/07/2022,2022,7,5,26.2,24.3,28.3,0.8,,
06/07/2022,2022,7,6,26.6,24.6,29.2,0.3,,
07/07/2022,2022,7,7,,,,,,
08/07/2022,2022,7,8,26,,27.5,,,
09/07/2022,2022,7,9,,,,,,
10/07/2022,2022,7,10,26.3,,28.4,,,
11/07/2022,2022,7,11,26.3,,28.3,,,
12/07/2022,2022,7,12,25.6,,27,,,
13/07/2022,2022,7,13,25.8,23.9,27.6,,,
14/07/2022,2022,7,14,,,,,,
15/07/2022,2022,7,15,,,,,,
16/07/2022,2022,7,16,26.6,,28.6,0.3,,
17/07/2022,2022,7,17,,,,,,
18/07/2022,2022,7,18,25.9,25,28.6,,,
19/07/2022,2022,7,19,26.1,25,28.8,,,
20/07/2022,2022,7,20,26,,28.9,,,
21/07/2022,2022,7,21,26.1,23.6,28.7,,,
22/07/2022,2022,7,22,,,,,,
23/07/2022,2022,7,23,26.4,,29.1,,,
24/07/2022,2022,7,24,26.7,,29.2,,,
25/07/2022,2022,7,25,26.3,,28.9,,,
26/07/2022,2022,7,26,26.2,,27.5,,,
27/07/2022,2022,7,27,26.2,25.7,27.8,,,
28/07/2022,2022,7,28,26.1,,27.8,,,
29/07/2022,2022,7,29,26.1,,28.3,,,
30/07/2022,2022,7,30,25.8,25,28.4,,,
31/07/2022,2022,7,31,25.6,,28.2,,,
01/08/2022,2022,8,1,,,,,,
02/08/2022,2022,8,2,,,,,,
03/08/2022,2022,8,3,24.4,,27,,,
04/08/2022,2022,8,4,24.7,,27.6,,,
05/08/2022,2022,8,5,,,,,,
06/08/2022,2022,8,6,24.9,22,28,,,
07/08/2022,2022,8,7,25.4,22.9,28.2,,,
08/08/2022,2022,8,8,25.3,,28.2,,,
09/08/2022,2022,8,9,25.6,,28.1,,,
10/08/2022,2022,8,10,,,,,,
11/08/2022,2022,8,11,,,,,,
12/08/2022,2022,8,12,24.9,,26.6,,,
13/08/2022,2022,8,13,25.5,,28.3,,,
14/08/2022,2022,8,14,24.7,,27,,,
15/08/2022,2022,8,15,24.7,23.9,26.8,0.5,,
16/08/2022,2022,8,16,,,,,,
17/08/2022,2022,8,17,25.2,,28.1,0,,
18/08/2022,2022,8,18,25.2,22.9,28,,,
19/08/2022,2022,8,19,25.7,24.8,27.8,,,
20/08/2022,2022,8,20,25.8,,29,,,
21/08/2022,2022,8,21,,,,,,
22/08/2022,2022,8,22,,,,,,
23/08/2022,2022,8,23,25.7,24.4,28.3,3,,
24/08/2022,2022,8,24,25.8,,28,0.3,,
25/08/2022,2022,8,25,25.2,22.7,28.1,0,,
26/08/2022,2022,8,26,,,,,,
27/08/2022,2022,8,27,25.2,23.3,26.8,,,
28/08/2022,2022,8,28,25.8,24.8,28.1,,,
29/08/2022,2022,8,29,,,,,,
30/08/2022,2022,8,30,25.6,,27.3,,,
31/08/2022,2022,8,31,25.8,,28.1,,,
01/09/2022,2022,9,1,26.1,,28.4,2,,
02/09/2022,2022,9,2,,,,,,
03/09/2022,2022,9,3,26.6,,29.3,,,
04/09/2022,2022,9,4,25.7,24.9,26.6,6.1,,
05/09/2022,2022,9,5,25.6,23.6,28.4,6.1,,
06/09/2022,2022,9,6,26.4,23.6,29.1,2,,
07/09/2022,2022,9,7,26.7,,29.3,0,,
08/09/2022,2022,9,8,,,,,,
09/09/2022,2022,9,9,26.7,25.6,28.9,2,,
10/09/2022,2022,9,10,,,,,,
11/09/2022,2022,9,11,,,,,,
12/09/2022,2022,9,12,25.2,,26.5,,,
13/09/2022,2022,9,13,26.2,25,28.6,,,
14/09/2022,2022,9,14,26.6,,29.1,,,
15/09/2022,2022,9,15,25.9,,28.3,,,
16/09/2022,2022,9,16,25.9,,28.2,,,
17/09/2022,2022,9,17,26.1,,28.6,,,
18/09/2022,2022,9,18,26.1,23.9,28.8,3,,
19/09/2022,2022,9,19,25,,26.2,11.9,,
20/09/2022,2022,9,20,26.3,24.9,28.8,55.1,,
21/09/2022,2022,9,21,26.6,24.9,29,0,,
22/09/2022,2022,9,22,25.3,,26.8,0.3,,
23/09/2022,2022,9,23,,,,,,
24/09/2022,2022,9,24,26.8,,29,0,,
25/09/2022,2022,9,25,,,,,,
26/09/2022,2022,9,26,25.7,,27.2,,,
27/09/2022,2022,9,27,,,,,,
28/09/2022,2022,9,28,25.3,,26.4,,,
29/09/2022,2022,9,29,,,,,,
30/09/2022,2022,9,30,,,,,,
01/10/2022,2022,10,1,,,,,,
02/10/2022,2022,10,2,25.7,,27.7,,,
03/10/2022,2022,10,3,,,,,,
04/10/2022,2022,10,4,27.3,,29.3,,,
05/10/2022,2022,10,5,,,,,,
06/10/2022,2022,10,6,,,,,,
07/10/2022,2022,10,7,26.6,25.8,28.3,,,
08/10/2022,2022,10,8,,,,,,
09/10/2022,2022,10,9,25.3,,27.6,,,
10/10/2022,2022,10,10,26.4,22.9,29.2,,,
11/10/2022,2022,10,11,,,,,,
12/10/2022,2022,10,12,27.2,24.8,29.6,,,
13/10/2022,2022,10,13,26.7,,29.9,,,
14/10/2022,2022,10,14,27.4,24.1,30,,,
15/10/2022,2022,10,15,,,,,,
16/10/2022,2022,10,16,,,,,,
17/10/2022,2022,10,17,28.2,,30.1,0,,
18/10/2022,2022,10,18,,,,,,
19/10/2022,2022,10,19,,,,,,
20/10/2022,2022,10,20,,,,,,
21/10/2022,2022,10,21,,,,,,
22/10/2022,2022,10,22,,,,,,
23/10/2022,2022,10,23,,,,,,
24/10/2022,2022,10,24,,,,,,
25/10/2022,2022,10,25,26.2,,28.4,,,
26/10/2022,2022,10,26,,,,,,
27/10/2022,2022,10,27,28.6,25.7,31.2,,,
28/10/2022,2022,10,28,27.6,23.8,30.3,22.1,,
29/10/2022,2022,10,29,28.6,,31.6,0,,
30/10/2022,2022,10,30,28.2,,31.7,,,
31/10/2022,2022,10,31,28.1,24.8,31.1,14,,
01/11/2022,2022,11,1,27.8,,32,0,,
02/11/2022,2022,11,2,28.4,,31.9,9.9,,
03/11/2022,2022,11,3,29.1,,31.9,0,,
04/11/2022,2022,11,4,28.4,,31,3,,
05/11/2022,2022,11,5,27.7,,31.3,5.1,,
06/11/2022,2022,11,6,28.5,24.3,31.5,19.1,,
07/11/2022,2022,11,7,28.9,25.2,32,0,,
08/11/2022,2022,11,8,29.2,,32.2,,,
09/11/2022,2022,11,9,29.1,26.7,32.2,,,
10/11/2022,2022,11,10,28.9,25.8,32.1,,,
11/11/2022,2022,11,11,28.7,,31.9,,,
12/11/2022,2022,11,12,,,,,,
13/11/2022,2022,11,13,28.1,,31.6,,,
14/11/2022,2022,11,14,28.3,,31.5,,,
15/11/2022,2022,11,15,28.4,25.6,31.5,,,
16/11/2022,2022,11,16,28.7,25.9,31.7,0,,
17/11/2022,2022,11,17,28.6,,31.3,,,
18/11/2022,2022,11,18,,,,,,
19/11/2022,2022,11,19,27.7,,31.3,13,,
20/11/2022,2022,11,20,,,,,,
21/11/2022,2022,11,21,28.1,24.9,31.1,6.1,,
22/11/2022,2022,11,22,28.5,25.5,31.1,0,,
23/11/2022,2022,11,23,28.1,,31.2,0.3,,
24/11/2022,2022,11,24,28,25,31.5,,,
25/11/2022,2022,11,25,28.4,25.5,32.1,,,
26/11/2022,2022,11,26,29,26.8,31.5,,,
27/11/2022,2022,11,27,28.8,,31.8,,,
28/11/2022,2022,11,28,28.7,,31.4,,,
29/11/2022,2022,11,29,28.1,25.9,31.7,,,
30/11/2022,2022,11,30,28.5,25,31.7,,,
01/12/2022,2022,12,1,28.8,25.6,31.6,,,
02/12/2022,2022,12,2,28.7,25.7,31.8,,,
03/12/2022,2022,12,3,28.9,,31.5,,,
04/12/2022,2022,12,4,,,,,,
05/12/2022,2022,12,5,29.2,,32,,,
06/12/2022,2022,12,6,28.9,,31.9,,,
07/12/2022,2022,12,7,,,,,,
08/12/2022,2022,12,8,28.4,25.7,31.4,,,
09/12/2022,2022,12,9,,,,,,
10/12/2022,2022,12,10,28.4,,31.8,,,
11/12/2022,2022,12,11,28.5,,32.4,,,
12/12/2022,2022,12,12,28.6,25.8,31.4,,,
13/12/2022,2022,12,13,28.6,,31.5,,,
14/12/2022,2022,12,14,28.7,25.3,32,,,
15/12/2022,2022,12,15,28.4,25.4,31.3,,,
16/12/2022,2022,12,16,28.6,25.5,31.4,,,
17/12/2022,2022,12,17,28.6,25.8,31.3,,,
18/12/2022,2022,12,18,28.4,26,32.1,,,
19/12/2022,2022,12,19,28.4,25,34.5,,,
20/12/2022,2022,12,20,,,,,,
21/12/2022,2022,12,21,28.3,24.7,31.1,,,
22/12/2022,2022,12,22,,,,,,
23/12/2022,2022,12,23,27.7,21.9,32.8,,,
24/12/2022,2022,12,24,26.8,21.9,33.7,,,
25/12/2022,2022,12,25,,,,,,
26/12/2022,2022,12,26,,,,,,
27/12/2022,2022,12,27,27.1,21,33.3,,,
28/12/2022,2022,12,28,27.5,21.2,34,,,
29/12/2022,2022,12,29,27.4,22,31.5,,,
30/12/2022,2022,12,30,27.1,23.4,32.3,,,
31/12/2022,2022,12,31,,,,,,
01/01/2023,2023,1,1,25.8,19.7,32.9,,,
